website,restaurant_name,restaurant_href,review_author,review_text,review_rating_total,review_rating_food,review_rating_service,review_rating_atmosphere,review_rating_overall_impression,review_rating_price_quality_ratio,review_len,language
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,OLGA,"Ma olen käinud Mantel ja korstnas päris palju. See kord oli oluliselt kehvem, kui varem.
Esiteks, menüü, ehk siis füüsiline menüü, oli suht väsinud ja seega tekitas kohe mitte positiivse tunne.
Teenindus oli suht halb, esiteks mitu korda oli toit valesti tehtud, ehk siis allergia nõuded mitte jälgitud, teiseks, teenindaja ise oli liiga püüdlik, ehk siis pidevalt käis ja küsis midagi, see ei tundunud, nagu hooliv käitumine, aga pigem pealetükkiv, kus me kaaslasega ei saanud suhelda.",2.4,3.0,2.0,2.0,2.0,3.0,76,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,GERT,"Alati on külastus meeldiv ning maitseelamuste rohke. Õdus, väike ja mõnusalt intiimne restoran.",4.8,5.0,4.0,5.0,5.0,5.0,13,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,MAI,Jäime oma seltskonnaga kõik väga rahule.,4.6,4.0,5.0,5.0,5.0,4.0,6,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANNELI,"Väga hea teenindus! Saab võtta 3käiku, kogused selliselt timmitud",4.2,4.0,5.0,4.0,4.0,4.0,9,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,"Vaadates paguneid (white guide, michelin), siis ootused olid kõrged. Teenindus oli väga nōrk- andis teada et tal proovipäev ja söökide kohta kommentaar oli, et olen kuulnud, et pidi hea olema, kui küsisime soovitust. Toit oli Okei, aga sellisest kohast ja hinnast ootad pigem elamust, mis jäi saamata. Kaaslase valge kala pearoog oli väga maitsev, minu pearoog steik oli vähe maitsestatud ja puudus mingi vau element. Üldiselt võib korra käia, atmosfäär on mõnus, aga ei kutsu tagasi just teeninduse ja keskpärase toidu pärast",2.6,3.0,2.0,4.0,2.0,2.0,82,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANDRUS,Kena ja hubane restotan. Ka Kadriorg ise aitab kaasa selle koha õhustiku tekkimisele. Huvi tundvad ja asjalikud teenindajad. Kiire teenindus. Toidu osas tahaks tänada kööki põnevate koosluste pakkumise eest ja loomulikult valmistamise kvaliteet. Imeliselt head.,4.2,5.0,4.0,4.0,4.0,4.0,35,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,Kõik oli suurepärane aga teenindus veidi nõrga võitu. Teenindaja võttis vastu tellimuse peast ja siis tuli tagasi jälle üle küsima kuna unustas ära. Üldiselt oli veidi morn ja tundus ebarahul.,3.6,5.0,1.0,4.0,3.0,5.0,30,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANDRES,fantastiline toit ja väga professionalne ja söbralik tenindamine,5.0,5.0,5.0,5.0,5.0,5.0,8,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,GRETE,"Kena ja hubane ning hea teenindus kuid portsionid olid väga väikesed hindadega võrreldes.
Maitse-elamus keskmine.",3.4,3.0,4.0,4.0,4.0,2.0,15,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANDREAS,"Kõik oli väga maitsev. Väga hea ja sõbralik teenindaja.
Toodi 1 vale roog, kuid sellest polnud hullu. Õige roog toodi peale eksimuse avastamist väga kiirelt.
Väga positiivne kogemus! Tänan!",5.0,5.0,5.0,5.0,5.0,5.0,29,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,PILLE,Täname maitsva söögi ja meeldiva teeninduse eest!,4.8,5.0,5.0,5.0,5.0,4.0,7,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,EVA,"Külastasime restorani esimest korda, kuna oli kingitud kinkekaart. Uksel võeti meid soojalt vastu ja teenindaja oli tähelepanelik ning teadlik nii toitudest kui jookidest. Vein oli suurepärane ning valitud toidud imelised, ausalt pole ammu nii nii head ja ilusat toitu söönud. Meile meeldis väga ka sisekujundus mis oli armas ja soe ning väga helge olemusega. Jäime väga väga rahule, aitäh! :)",5.0,5.0,5.0,5.0,5.0,5.0,60,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ELLA,"Kõik väga väga meeldis, eriti teenindus oli suurepärane!
Aitäh ja kindlasti tuleme veel!",5.0,5.0,5.0,5.0,5.0,5.0,13,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,KELLI,"Suurepärane maitseelamus, makrell ja magustoit ananassiga olid tõelised üllatajad. Samuti väga hea ja soe teenindus, plaan kindlasti taas külastada.",4.8,5.0,5.0,4.0,5.0,5.0,19,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,REET,Väga maitsev ja meeldiv kogemus. Isegi 8- aastane oli väga rahul oma 4- käigulise menüüga ja kiitis kui head toidud olid.,4.4,5.0,5.0,4.0,4.0,4.0,21,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,PIRET,"Eriti meeldis, et teenindus oli väga paigas. Ei olnud liiga pealetükkiv, samas meid märgati piisavalt ja hooliti, kas kõik ikka hästi. Meid teenindanud neiu oskas hästi rääkida ka veinide kohta, mis sageli on puudujääk restoranides.",4.6,5.0,5.0,5.0,5.0,3.0,35,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,KAIA,Väga meeldiv kogemus - alates sõbralikust ja asjatundlikust teenindusest kuni suurepärase toiduni. Aitäh!,4.8,5.0,5.0,5.0,5.0,4.0,13,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,TRIIN,"Leidsin internetist kirjeldustes, et restoranis on mängunurk lastele kuid kahjuks seda ei olnud.",4.4,5.0,4.0,4.0,4.0,5.0,13,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,MERIKE,"Väga armas koht, meeldiv teenindus ja maitsev söök.",5.0,5.0,5.0,5.0,5.0,5.0,8,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ULLA,"Ainus, mis häirib, on ruumi akustika - isegi, kui veerand laudadest on täis, on restoran nii lärmakas, et kohati häirib vestlust oma lauakaaslastega.",3.4,4.0,4.0,3.0,3.0,3.0,23,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,RENATA,Kõik oli tore!,5.0,5.0,5.0,5.0,5.0,5.0,3,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,REET,"Täname suurepärase elamuse eest! Väga head ja paigas maitsed. Kiire ja asjalik teenindus, õdus atmosfäär.",5.0,5.0,5.0,5.0,5.0,5.0,15,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,RENE,"Elukaaslasel oli akna all veidikene külm, aga siis vahetasime kohad.",5.0,5.0,5.0,5.0,5.0,5.0,10,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,SILVER,Kõrgete ootuste kiuste suutis toit oma kvaliteedi ja leidlikusega ikkagi üllatada. Atmosfäär ning teenindus oli kirss tordil :),5.0,5.0,5.0,5.0,5.0,5.0,18,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ALEKSANDRA,"Nii rõõmustav on kogeda, et restorani vaimustav kvaliteet on jätkuvalt kõrge! Koht, kus söömine on alati nauding!",4.8,5.0,5.0,4.0,5.0,5.0,17,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,MARTIN,Super teenindus ja teenindaja!,5.0,5.0,5.0,5.0,5.0,5.0,4,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,MARIN,Väga maitsev toit ja ülimeeldiv teenindus! Riesling oli ka eriti hea valik:),4.6,5.0,5.0,5.0,4.0,4.0,12,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,KATRIN,"Nii eelroad kui pearoad olid imemaitsvad ning panid maitsemõnust mõmisema. Tuleme kindlasti tagasi, sest sel korral jäid desserdid järgi proovimata. Soovitan väga Teie restorani - asukoht, maja ajalugu, atmosfäär ja väga asjatundlikud teenindajad on suurteks pärliteks. Roogadest rääkimata :)",5.0,5.0,5.0,5.0,5.0,5.0,39,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,OLGA,Restorani uksed võiks avada enne ukse peal oleva lahtioleku aja nt 14:50 (lahtiolek alates 15:00). Ukse taga olemine ei olnud mõnus.,3.8,4.0,3.0,4.0,4.0,4.0,21,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,Pastast tehtud kruubid ja sellest pudru jättis siiski kõhklusi tekitava mulje. Ega rohkem ei telliks.,4.0,4.0,4.0,4.0,4.0,4.0,15,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,GEORG,"Õhtusel ajal tööl oli ainult üks teenindaja, kes ei jõudnud kõiki teenindada. Oli vaja väga pikalt oodata, enne kui teenindaja laua juurde tuli. Aga toit oli maitsev ning toitude valmimise aeg oli OK.",2.8,3.0,2.0,3.0,3.0,3.0,33,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,PIRET,Suurepärane maitseelamus!,5.0,5.0,5.0,5.0,5.0,5.0,2,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,KAJA,Klaasi šampanjat tellides tundus kogus olevat tavapärasest väiksem.,3.8,4.0,3.0,5.0,4.0,3.0,8,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,MONIKA,Restoranis oli külm.,3.2,4.0,3.0,3.0,3.0,3.0,3,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,JANE,"Joogikaardis olevat champanjat ei olnud saada, ettekandja andis hea soovituse järgmiseks valikuks. Kuid kui soovisime sama marki veel ühte pudelit, siis selgus, et ka seda rohkem polnud :(.",3.8,4.0,4.0,5.0,3.0,3.0,28,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,MERLE,Täname meeldiva õhtu eest!,4.8,5.0,5.0,5.0,5.0,4.0,4,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,HELDI,Huvitavad maitsed. Väga tähelepanelik teenindus.,4.8,5.0,5.0,5.0,5.0,4.0,5,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,JÜRI,"eelroog forell- maitsed olid head, puudust tundsime krôbedast röstsaiast, tundus nagu poolik roog
merikurat- jäi arusaamatuks,
Hiidkreveti agnolotti- maitses hästi
Leedriõie mousse- mônus maius lôpetuseks
Atmosfäär, teenindus ja üldmulje väga hea.",3.6,3.0,4.0,4.0,4.0,3.0,31,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,VEIKO,"Väga mõnus ja hubane restoran, mis tõesti pakub maitseelamusi.",4.8,5.0,5.0,5.0,5.0,4.0,9,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,KÜLLI,Väga meeldiv restoran. Kindlasti külastame restorani tulevikus veel.,4.6,5.0,4.0,5.0,4.0,5.0,8,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,Suur tänu broneeringu aja muutmisel. Ise hilinesime aga kõik sujus.,5.0,5.0,5.0,5.0,5.0,5.0,10,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,IRINA,"Soovitan oma sõpradel seda restorani külastada, mõnus atmosfäär, kiire teenindus, maitsev toit",4.0,4.0,4.0,4.0,4.0,4.0,12,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,MEELI,Kahjuks oli toit väga soolane,2.6,2.0,2.0,4.0,3.0,2.0,5,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,"Häiris see, et portsjonid olid mikroskoopilised. Teades, kuhu olime einestama tulnud, ei oodanud me suurt taldrikutäit, kuid ootamatu oli, et ei olnud võimalik vahet teha eelroal ja pearoal (pearoog oli merikurat).Kaheses lauas toodi lauda vaid 2 viilu saia, ka see tundus koonerdamisena. Samuti oleksime soovinud tellida kokteile, kuid pidme valima vaid kolme valiku vahel, mis olid menüüs. Toit üldjoontes maitsev.",2.8,4.0,3.0,3.0,3.0,1.0,60,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,LIISA,"Keegi ei tervitanud, kui saabusime.
Menüüde toomine viibis pikalt.
Teenindaja oli nõrk ja tundus kergelt segaduses.
Kõige suurem pettumus oli IMEPISIKESED portsud. No täiesti ootamatu!! Imepisike eelroog mul ja teistel ja no tavapärase eelroa suurused pearoad. Halenaljakas kahjuks. Pettumus kahjuks. Meie laud igatahes kõhtu täis ei saanud.",2.6,4.0,1.0,4.0,2.0,2.0,47,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,MADIS,"Hubane ja mõnus miljöö, sõbralik teenindus, väga maitsev toit ning hästi valitud maitse ja taskaalus volüümiga taustamuusika.",4.2,4.0,5.0,4.0,4.0,4.0,17,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,JANE,"Mõnus ja hubane atmosfäär, väga hea toit ning meeldiv teenindus",4.4,4.0,4.0,5.0,5.0,4.0,10,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,AVE,"Väga huvitavad maitsekooslused, stiilne minimalistlik serveering, asjatundlik teenindus. Ja see alkoholivaba mustsõstra kokteil - mmm!",5.0,5.0,5.0,5.0,5.0,5.0,15,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,HILLAR,"Tellisime kaks veini (valge ja punane). Alguses õeldi, et valge on otsas. Natuke aega hiljem õeldi, et punane on otsas. Pool tunid hiljem saabus uus valge - mis oli sipake jahe. Jäi mulje, et just pandi külma.
Istusime ümber nurga. Teenindaja ei hoidnud meil silma peal. Ise läksin teda otsima. Ise pidin minema küsima arvet (teenindajat ei olnud kusagil näha).
Väga noor, kogenumata teenindaja.",2.4,4.0,1.0,2.0,2.0,3.0,64,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,Väga hubane restoran. Toidu kvaliteet ja teenindus on laitmatu!,4.8,5.0,5.0,4.0,5.0,5.0,9,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,Toit ja teenindus olid imelised. Tulen kindlasti uuesti!,5.0,5.0,5.0,5.0,5.0,5.0,8,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,MAARJA,Meie õhtusöögielamus oli täiuslik! Üleni täiuslik! Aitäh selle eest!,5.0,5.0,5.0,5.0,5.0,5.0,9,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,KRISTIINA,Ääretult armas koht väga sooja ja sõbraliku teenindusega ning ülimaitsva menüüga.Aitäh❤️,5.0,5.0,5.0,5.0,5.0,5.0,11,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,"Sain väga hea elamuse nii toidu, kui ka teeninduse poolt.",5.0,5.0,5.0,5.0,5.0,5.0,10,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,EDUARD,kõik oli super hea ja maitsev,4.8,5.0,5.0,5.0,5.0,4.0,6,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,"Vaid kiidusõnad restoran Mantel ja Korstna'le: toit maitsev, teenindus suurepärane, vastuvõtt meeldiv, teenindajate-kokkade suhtumine sõbralik. Soovitan soojalt.",5.0,5.0,5.0,5.0,5.0,5.0,17,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,"Atmosfääri hindasin pisut kehvemini sest naaberlauas istusid väga lärmakad naabrid. Ma saan aru et see pole restorani süü, aga see mõjutas oluliselt atmosfääri. Muus osas olid minu külalised väga-väga positiivselt üllatunud. Ja see ilus punane märgistus ukse kõrval on kenasti välja teenitud!",4.6,5.0,5.0,4.0,4.0,5.0,42,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,"Grillitud padroned olid väga head, kuid neid oli natuke liiga palju ühe inimese jaoks, tähendab, et portsion on igav. Võiks soovitada jagamiseks 2-3 inimese vahel. Mereandidega pasta ja leedriõie mousse suurepärased! Väga sõbralik ja paindlik teenindus. Suur soovitus!",4.6,4.0,5.0,5.0,5.0,4.0,38,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,"Meie seltskonnale meeldis väga teie juures õhtustada. Väga maitsev toit oli, põnevad ja head kokteilid. Kiire teenindus. Super. Oleks soovinud veel pinot grigio itaalia valget veini, aga seda kahjuks polnud.",4.6,5.0,5.0,4.0,4.0,5.0,30,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANNA,Väga tore koht,4.8,5.0,4.0,5.0,5.0,5.0,3,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,UKU,"Üldmulje oli väga hea. Toidud olid loomingulised ja maitsvad. Koht ise oli mugav ja seal oli meeldiv aega veeta. Küll aga häirisid üksikud pisidetailid. Steigi kõrval oleks võinud olla rohkem lisandeid, praegune kaste ja suvikõrvits olid mõlemad natuke liiga intensiivse maitsega, üks nendest oleks võinud olla natukene mahedam. Steik ise oli väga hästi tehtud, kiitused kokale!
Veinijää oli põhimõtteliselt hea idee, kuid see oli natuke liiga intensiivse maitsega ja seda oli liiga palju. Merikurat koos raviolidega oli suurepärane! Risotto, tomat ja tartar olid suurepärased. Piprad olid idee poolest head, kuid oleksid võinud olla pisut teravamad.

Muidu oli meeldiv kogemus ja kindlasti tulen tagasi. Aitäh teile!",4.8,4.0,5.0,5.0,5.0,5.0,105,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,"Teenindaja oli tagasihoidlik, küsis küsimusi, mida pidi küsima. Kahjuks ei jäänud muljet, et teda päriselt meie arvamus huvitaks.",3.0,4.0,2.0,4.0,3.0,2.0,18,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,Eeskujulik,5.0,5.0,5.0,5.0,5.0,5.0,1,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,KATHERINA,"Meie kõrval oli suurem laud ja tundus, et teenindaja kogu tähelepanu oli sellel. Pidime mitu korda ootama ja ise tähelepanu ostima, et teenindust saada.",3.8,4.0,3.0,4.0,4.0,4.0,24,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,KATRIN,Tulen veel teie restorani!,4.4,4.0,4.0,5.0,5.0,4.0,4,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,SILJA,"Teenindus oli sõbralik ja meeldiv, aga vahest tundus, et ettekandja unustas meid. Lisamüügi võimalus oleks olnud olemas! Aga üldmulje ikkagi hea.",4.2,4.0,4.0,5.0,4.0,4.0,21,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,TANJA,Hea veinisoovitus ja kodune õhkkond,5.0,5.0,5.0,5.0,5.0,5.0,5,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANU,Väga hea köök ja meeldiv teenindus. Hubane atmosfäär. Soovitan soojalt.,5.0,5.0,5.0,5.0,5.0,5.0,10,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,VIIVI,"Toidud meeldisid väga: kõik maitsed sobisid omavahel superhästi ning olid tasakaalus. Kena liigutus oli ka küünal mu magustoidul - ettekandja oli aru saanud, et mul on sünnipäev. kindlasti külastan veel.",5.0,5.0,5.0,5.0,5.0,5.0,30,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,MARGIT,Käisin esimest korda ja kindlasti pettuma ei pea. Kõik oli väga hea ja kindlasti soovin restorani jälle külastada. Juba soovitasin ka tuttavatele :),4.8,5.0,5.0,5.0,5.0,4.0,23,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,IRINA,"toit ja teenindus olid suurepärased!
ainuke puudus õhtu jooksul, et saalis oli veidi liiga jahe",4.8,5.0,5.0,5.0,5.0,4.0,15,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,Restoranis oli konkreetselt külm. Toit võrreldes algusaastatega on ikka väga alla läinud,2.0,1.0,5.0,1.0,2.0,1.0,12,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,MARI,"Väga maitsev söök, sõbralik teenindus ja mõnus atmosfäär!",5.0,5.0,5.0,5.0,5.0,5.0,8,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,LINDA,"Suurepärane koht söömiseks.
Kõik söögid olid ülihead.
Teenindus väga viisakas, kuid mitte pealetükkiv.",5.0,5.0,5.0,5.0,5.0,5.0,13,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,TRIIN,Sõbrapäeva menüü oli väga super!,4.6,5.0,4.0,4.0,5.0,5.0,5,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,KOIDULA,"väga maitsev oli hanger-steak koos lisanditega,samuti sokolaadikook",3.4,4.0,4.0,3.0,3.0,3.0,7,et
DinnerBooking,Mantel ja Korsten,https://dinnerbooking.com/ee/et-EE/r1375/mantel-ja-korsten,ANONYMOUS,Kõik toidud olid imemaitsvad ning teenindus meeldiv ja asjatundlik. Täname teid!,4.2,5.0,4.0,4.0,4.0,4.0,11,et
